ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID320279984,8 Tambet St,BENTLEIGH EAST,1106000.0,h,10/12/2016,3,1.0,2.0,584.0,59.0,-37.9183,145.071,19917,2508.674502521264,29.35483870967742,0,925.6666666666666,4701.333333333333,308.6666666666667
ID670942111,155 Nicholson St,COBURG,825000.0,h,23/04/2016,3,1.0,2.0,577.0,99.0,-37.7459,144.9773,19965,1291.2745976122803,32.0,0,1071.3333333333333,5783.666666666667,419.6666666666667
ID878211774,25 Watson St,PRESTON,715000.0,h,28/05/2016,3,1.0,1.0,467.0,109.0,-37.7444,145.014,20013,1225.5256235298914,26.3,0,659.0,5219.333333333333,338.3333333333333
ID694577217,75 Maribyrnong Rd,ASCOT VALE,2425000.0,h,4/06/2016,6,3.0,2.0,1014.0,132.0,-37.7721,144.9184,20039,466.86785460526005,20.0,0,2489.6666666666665,11817.333333333334,1268.6666666666667
ID677446291,8 High St,SUNSHINE,607500.0,h,18/06/2016,3,1.0,2.0,487.0,69.0,-37.7883,144.8439,22241,969.9612695626839,15.85,1,1363.6666666666667,6287.666666666667,564.3333333333334
ID433831172,3/22 Stapley Cr,CHADSTONE,977500.0,t,22/07/2017,3,3.0,3.0,209.0,7.0,-37.88923,145.0964,19917,1429.5735261060556,29.35483870967742,0,1593.3333333333333,6648.333333333333,530.0
ID692106130,3/5 Peak St,MALVERN EAST,523000.0,u,27/11/2016,2,1.0,1.0,0.0,59.0,-37.8801,145.0874,19839,696.0153572584994,29.35483870967742,0,610.0,1743.6666666666667,228.0
ID113544477,16 Clifton St,BENTLEIGH EAST,1216000.0,h,3/09/2017,4,1.0,2.0,583.0,39.0,-37.93206,145.07929,19916,3097.167576139833,31.35483870967742,0,959.0,4476.666666666667,324.0
ID534907898,3/117 Gordon St,COBURG,687000.0,t,27/11/2016,3,1.0,1.0,116.0,24.0,-37.7454,144.9487,19965,1332.4835855292597,32.0,0,1071.3333333333333,5783.666666666667,419.6666666666667
ID145238658,2/9 Buckland St,TRAVANCORE,503000.0,u,10/12/2016,2,1.0,1.0,0.0,59.0,-37.7822,144.9342,20040,732.6866386091949,18.0,0,922.6666666666666,5201.0,296.6666666666667
ID697281251,20 Hilton St,CLIFTON HILL,973000.0,h,12/08/2017,2,1.0,0.0,163.0,49.0,-37.793,144.98763,19974,838.3799836971019,15.142857142857142,0,1097.6666666666667,5916.0,553.3333333333334
ID641751257,96 Southern Rd,HEIDELBERG HEIGHTS,805000.0,h,20/05/2017,3,1.0,0.0,592.0,79.0,-37.7421,145.0487,19936,1537.6471453134513,31.75,0,1173.6666666666667,8523.666666666666,974.6666666666666
ID794527376,24 Fossickers Wy,WARRANDYTE,826000.0,h,15/07/2017,3,2.0,0.0,830.0,44.0,-37.75079,145.20617,19987,6600.943012436072,47.9,0,281.6666666666667,524.3333333333334,75.33333333333333
ID620572856,19 Dena Ct,TEMPLESTOWE,1860000.0,h,24/06/2017,4,3.0,3.0,682.0,24.0,-37.7572,145.15456,19987,4895.100539402861,47.9,0,281.6666666666667,524.3333333333334,75.33333333333333
ID456670734,3/145 Glen Huntly Rd,ELWOOD,670000.0,u,16/07/2016,2,2.0,1.0,0.0,49.0,-37.883,144.9916,19954,839.8775716640197,21.5,0,1566.6666666666667,8895.333333333334,491.0
ID121522835,1C Baird St,BRIGHTON EAST,1750800.0,h,27/05/2017,3,4.0,2.0,424.0,7.0,-37.92988,145.01085,19949,1220.8650410775354,31.5,0,2897.3333333333335,11243.0,942.0
ID137399255,2/55 Garnet St,NIDDRIE,820000.0,t,7/11/2016,3,2.0,1.0,229.0,7.0,-37.7462,144.8873,20037,2768.034357534403,24.0,0,71.0,261.0,20.0
ID946214619,9/6 Rosamond Rd,FOOTSCRAY,410000.0,t,15/10/2016,2,2.0,1.0,65.0,5.0,-37.7881,144.8838,20023,1531.8962760979593,19.4,0,1923.6666666666667,8979.333333333334,620.3333333333334
ID435470986,21 Shirley St,ST ALBANS,582000.0,h,8/07/2017,3,1.0,0.0,674.0,59.0,-37.73704,144.79108,20001,895.0266147778962,34.375,0,1479.3333333333333,4398.666666666667,502.0
ID323106248,1/67 Milleara Rd,KEILOR EAST,502000.0,u,22/05/2016,2,1.0,2.0,0.0,29.0,-37.7346,144.8646,20037,5129.189999975856,24.0,0,555.6666666666666,1129.0,160.66666666666666
ID576932549,11 Bluegum Av,WHEELERS HILL,1591000.0,h,22/07/2017,5,3.0,3.0,923.0,109.0,-37.90213,145.18444,19873,3195.2929324465395,24.0,0,990.0,3070.0,411.0
ID358932859,28 Guildford Rd,SURREY HILLS,2009000.0,h,3/09/2016,3,1.0,2.0,843.0,19.0,-37.822,145.0897,19894,272.17904100771415,25.76923076923077,0,2403.6666666666665,5212.333333333333,586.6666666666666
ID882244112,109 Rankins Rd,KENSINGTON,1234500.0,h,13/08/2016,2,2.0,2.0,169.0,11.0,-37.7922,144.9316,20041,199.7357199979635,17.0,0,271.6666666666667,771.6666666666666,74.0
ID567623887,7/56 Leicester St,FITZROY,880000.0,t,13/08/2016,2,2.0,2.0,0.0,19.0,-37.7953,144.9775,19975,1551.6753716896797,13.235294117647058,0,334.6666666666667,1407.6666666666667,88.33333333333333
ID242034863,1/30 Archibald St,PASCOE VALE,488000.0,u,14/05/2016,2,1.0,2.0,219.0,18.0,-37.7283,144.9331,20034,511.06149395259393,31.0,0,659.0,5219.333333333333,338.3333333333333
ID686015038,16 Hayes Pde,PASCOE VALE,958000.0,h,29/04/2017,5,2.0,2.0,706.0,69.0,-37.7328,144.9281,20034,227.6928484159157,31.0,0,705.3333333333334,5479.666666666667,335.0
ID995112131,42 Agg St,NEWPORT,930000.0,h,10/12/2016,3,2.0,1.0,343.0,99.0,-37.8432,144.8764,19994,635.1938857021289,16.310344827586206,0,71.0,261.0,20.0
ID692595193,178 Weston St,BRUNSWICK EAST,1080000.0,h,10/09/2016,2,1.0,0.0,193.0,129.0,-37.7765,144.9751,19969,1451.2985122899283,24.333333333333332,0,703.6666666666666,1502.0,135.66666666666666
ID456854460,104 Williamstown Rd,KINGSVILLE,677500.0,h,7/05/2016,2,1.0,1.0,224.0,104.0,-37.8083,144.8841,20023,730.5776717572193,19.4,0,87.33333333333333,252.0,37.0
ID148595944,18 Grant St,MALVERN EAST,2960000.0,h,22/08/2016,4,2.0,4.0,798.0,21.0,-37.8719,145.0511,22248,975.0613258818229,19.333333333333332,0,610.0,1743.6666666666667,228.0
ID336558490,30 Leslie St,DONVALE,1328000.0,h,12/08/2017,5,3.0,3.0,785.0,39.0,-37.78148,145.17818,19900,4243.534003134996,34.666666666666664,0,3327.0,11071.666666666666,1069.3333333333333
ID183126495,73 Barkly St,BRUNSWICK EAST,1265000.0,h,27/05/2017,3,1.0,0.0,161.0,99.0,-37.77742,144.97388,19969,1361.353039804776,24.333333333333332,0,817.6666666666666,1779.6666666666667,181.0
ID523023555,4 Box Ct,BENTLEIGH EAST,1640000.0,h,29/04/2017,3,1.0,2.0,733.0,49.0,-37.9219,145.0518,19939,1392.2751450483772,35.15384615384615,0,959.0,4476.666666666667,324.0
ID635273233,302/34 Union St,BRUNSWICK,1180000.0,u,27/11/2016,2,1.0,1.0,0.0,9.0,-37.7738,144.9585,19969,133.50712520588405,24.333333333333332,1,958.6666666666666,5673.0,628.0
ID559765682,68 Leila Rd,CARNEGIE,1410000.0,h,25/02/2017,4,3.0,3.0,650.0,49.0,-37.9011,145.05100000000004,19941,1027.4038655709935,32.15384615384615,0,3767.6666666666665,18925.0,2042.3333333333333
ID989443003,100 South St,HADFIELD,330000.0,h,22/05/2016,2,1.0,1.0,249.0,49.0,-37.714,144.939,20033,1600.9159863034174,34.0,0,1683.6666666666667,8938.666666666666,509.3333333333333
ID682671113,13 Gish Ct,HADFIELD,800000.0,h,23/04/2016,5,2.0,1.0,808.0,49.0,-37.7091,144.9491,19962,1180.4955434818232,37.0,0,1683.6666666666667,8938.666666666666,509.3333333333333
ID835229320,68 Bournian Av,STRATHMORE,1625000.0,h,23/09/2017,4,3.0,2.0,224.0,69.0,-37.73545,144.92164,20034,778.540564007103,31.0,0,1412.0,6364.0,699.3333333333334
ID568368614,36 Henry St,DONCASTER,1400000.0,h,8/10/2016,5,3.0,2.0,656.0,34.0,-37.7752,145.1317,20042,4982.949474426277,25.775,0,1566.6666666666667,8895.333333333334,491.0
ID568623992,4/17 Bulla Rd,ESSENDON NORTH,260000.0,u,10/09/2016,1,1.0,1.0,0.0,49.0,-37.7428,144.9086,20036,1191.8753596242796,27.0,0,334.6666666666667,1407.6666666666667,88.33333333333333
ID559905642,4 Baker Pde,ASHBURTON,1500000.0,h,22/05/2016,3,1.0,2.0,545.0,29.0,-37.8605,145.0833,19848,237.15985766627153,30.666666666666668,0,1654.0,9119.666666666666,550.0
ID856780722,7/43 Argyle St,FITZROY,700000.0,u,24/06/2017,2,1.0,1.0,470.0,12.0,-37.79723,144.97686000000004,19975,1562.1508056115676,13.235294117647058,0,330.3333333333333,1855.0,82.0
ID680997582,2/859 Toorak Rd,HAWTHORN EAST,1465000.0,t,3/06/2017,3,2.0,2.0,265.0,9.0,-37.84506,145.05246,19912,917.6582813899428,13.235294117647058,0,1253.6666666666667,7401.333333333333,484.6666666666667
ID342534948,8 Herbert St,AVONDALE HEIGHTS,705000.0,h,22/05/2016,3,1.0,1.0,581.0,59.0,-37.7691,144.8575,20004,3038.736751882452,26.375,0,1654.0,9119.666666666666,550.0
